symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
TRXUSDT,1440,1,0.5886,0.9933,1.0000,0.199660,0.062231,0.046673,0.085567,0.132240,0.7500,1.3750,0.8401,0.7646,0.5440,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8842,D,0.6657,1.0987,1.5443,0.143544,0.5000,0.0067,9.46,0.000000,1.0000,0.8496,1.0,2.0,0.085567,0.127867,0.033557,4
ADAUSDT,1440,1,0.5847,0.9933,1.0000,0.738900,0.130653,0.097990,0.179648,0.277638,0.7500,1.3750,0.8401,0.7613,0.5348,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8819,D,0.6630,1.1035,1.5709,0.144901,0.5000,0.0067,4.48,0.000000,1.0000,0.8484,1.0,1.0,0.097990,0.148735,0.000135,1
XLMUSDT,1440,1,0.6266,0.9933,1.0000,0.231820,0.137746,0.103309,0.189401,0.292710,0.7500,1.3750,0.7772,0.9353,0.6138,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8872,D,0.7063,0.8309,1.2661,0.164741,0.5000,0.0067,4.55,0.000000,1.0000,0.8678,1.0,1.0,0.103309,0.164481,0.020663,1
CRVUSDT,1440,1,0.5872,0.9933,1.0000,0.408000,0.132994,0.099745,0.182867,0.282612,0.7500,1.3750,0.7772,0.9085,0.5057,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8656,D,0.6784,0.8555,1.5368,0.176220,0.5000,0.0067,4.41,0.000000,1.0000,0.8553,1.0,1.0,0.099745,0.161765,0.129902,3
DOGEUSDT,1440,1,0.5601,0.9933,1.0000,0.377910,0.154832,0.116124,0.212894,0.329018,0.7500,1.3750,0.8401,0.7159,0.4971,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8709,D,0.6431,1.1735,1.6899,0.146464,0.4971,0.0067,3.62,0.000000,1.0000,0.8394,1.0,2.0,0.212894,0.272790,0.024371,3
HBARUSDT,1440,1,0.6165,0.9933,1.0000,0.121720,0.170403,0.127802,0.234303,0.362105,0.7500,1.3750,0.7772,0.9250,0.5870,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8828,D,0.6983,0.8401,1.3240,0.165332,0.5000,0.0067,3.62,0.000000,1.0000,0.8642,1.0,1.0,0.127802,0.135311,0.029494,1
BTCUSDT,1440,1,0.6591,0.9933,1.0000,94288.000000,0.059339,0.044505,0.081592,0.126096,0.7500,1.3750,0.7772,0.9582,0.7151,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9006,C,0.7318,0.8111,1.0867,0.163698,0.5000,0.0067,11.11,0.000000,1.0000,0.8793,1.0,1.0,0.044505,0.051035,0.002962,1
XLMUSDT,1440,1,0.6289,0.9933,1.0000,0.247460,0.139645,0.104734,0.192012,0.296745,0.7500,1.3750,0.7772,0.9377,0.6201,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8881,D,0.7081,0.8288,1.2532,0.164708,0.5000,0.0067,4.50,0.000000,1.0000,0.8687,1.0,3.0,0.296745,0.424473,0.072092,2
ADAUSDT,1440,1,0.6283,0.9933,1.0000,0.800300,0.127721,0.095791,0.175617,0.271408,0.7500,1.3750,0.7772,0.9371,0.6186,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8879,D,0.7077,0.8293,1.2564,0.164713,0.5000,0.0067,4.92,0.000000,1.0000,0.8685,1.0,3.0,0.271408,0.304511,0.042859,2
SOLUSDT,1440,1,0.6632,0.9933,1.0000,256.589996,0.093964,0.070473,0.129200,0.199673,0.7500,1.3750,0.7772,0.9746,0.7188,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8997,D,0.7371,0.7974,1.0812,0.169150,0.5000,0.0067,7.06,0.000000,1.0000,0.8817,0.0,-1.0,-0.093964,0.031373,0.098640,4
BTCUSDT,1440,1,0.6730,0.9933,1.0000,98366.796875,0.058731,0.044048,0.080756,0.124804,0.7500,1.3750,0.7772,0.9797,0.7544,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9030,C,0.7453,0.7932,1.0301,0.170288,0.5000,0.0067,11.46,0.000000,1.0000,0.8854,0.0,-1.0,-0.058731,0.013147,0.076249,5
1000BONKUSDT,1440,1,0.6445,0.9933,1.0000,0.053721,0.205498,0.154124,0.282560,0.436683,0.7500,1.3750,0.8401,0.9294,0.5983,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8921,D,0.7224,0.9040,1.4041,0.174232,0.5000,0.0067,3.14,0.000000,1.0000,0.8751,0.0,-1.0,-0.205498,0.003071,0.207554,3
ADAUSDT,1440,1,0.5771,0.9933,1.0000,0.822600,0.123580,0.092685,0.169923,0.262608,0.7500,1.3750,0.7142,0.8333,0.5945,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8837,D,0.6531,0.8570,1.2014,0.125376,0.5000,0.0067,4.67,0.000000,1.0000,0.8439,1.0,3.0,0.262608,0.269147,0.011670,1
XLMUSDT,1440,1,0.6309,0.9933,1.0000,0.262500,0.137644,0.103233,0.189261,0.292494,0.7500,1.3750,0.7772,0.9397,0.6256,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8889,D,0.7098,0.8270,1.2423,0.164712,0.5000,0.0067,4.58,0.000000,1.0000,0.8694,1.0,3.0,0.292494,0.342857,0.000000,1
XLMUSDT,1440,1,0.6378,0.9933,1.0000,0.340110,0.128889,0.096667,0.177223,0.273890,0.7500,1.3750,0.7772,0.9469,0.6444,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8916,D,0.7153,0.8207,1.2060,0.164959,0.5000,0.0067,4.95,0.000000,1.0000,0.8719,1.0,3.0,0.273890,0.610303,0.002146,1
SOLUSDT,1440,1,0.6390,0.9933,1.0000,257.100006,0.092915,0.069687,0.127759,0.197445,0.7500,1.3750,0.7772,0.9205,0.6668,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8973,D,0.7121,0.8443,1.1656,0.153826,0.5000,0.0067,6.88,0.000000,1.0000,0.8704,0.0,-1.0,-0.092915,0.028394,0.100428,3
CRVUSDT,1440,1,0.6429,0.9933,1.0000,0.473000,0.136868,0.102651,0.188194,0.290845,0.7500,1.3750,0.8401,0.9281,0.5944,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8913,D,0.7213,0.9051,1.4135,0.174544,0.5000,0.0067,4.70,0.000000,1.0000,0.8746,1.0,1.0,0.102651,0.139535,0.040169,1
DOGEUSDT,1440,1,0.5994,0.9933,1.0000,0.413010,0.140268,0.105201,0.192869,0.298070,0.7500,1.3750,0.8401,0.7893,0.5579,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8877,D,0.6753,1.0644,1.5058,0.145436,0.5000,0.0067,4.27,0.000000,1.0000,0.8539,1.0,1.0,0.105201,0.164621,0.021138,1
COMPUSDT,1440,1,0.6310,0.9933,1.0000,64.639999,0.110967,0.083225,0.152579,0.235804,0.7500,1.3750,0.7772,0.9511,0.6188,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8866,D,0.7117,0.8171,1.2558,0.169582,0.5000,0.0067,5.69,0.000000,1.0000,0.8703,1.0,1.0,0.083225,0.126856,0.088645,2
TRXUSDT,1440,1,0.6134,0.9933,1.0000,0.205040,0.060951,0.045713,0.083807,0.129520,0.7500,1.3750,0.8401,0.8319,0.5687,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8898,D,0.6894,1.0098,1.4772,0.152809,0.5000,0.0067,10.06,0.000000,1.0000,0.8602,1.0,2.0,0.083807,0.098274,0.000390,1
BTCUSDT,1440,1,0.6571,0.9933,1.0000,98921.398438,0.057073,0.042805,0.078475,0.121279,0.7500,1.3750,0.7772,0.9480,0.7150,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9015,C,0.7289,0.8198,1.0869,0.160288,0.5000,0.0067,11.51,0.000000,1.0000,0.8780,0.0,-1.0,-0.057073,0.000784,0.063236,3
HBARUSDT,1440,1,0.6240,0.9933,1.0000,0.146940,0.162806,0.122104,0.223858,0.345963,0.7500,1.3750,0.7772,0.9326,0.6068,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8861,D,0.7042,0.8333,1.2808,0.164826,0.5000,0.0067,3.83,0.000000,1.0000,0.8669,1.0,1.0,0.122104,0.158500,0.015040,1
BCHUSDT,1440,1,0.6783,0.9933,1.0000,510.230011,0.131067,0.098301,0.180218,0.278518,0.7500,1.3750,0.8401,0.9633,0.6873,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9059,C,0.7488,0.8721,1.2223,0.173220,0.5000,0.0067,5.18,0.000000,1.0000,0.8869,1.0,1.0,0.098301,0.103169,0.077514,9
XLMUSDT,1440,1,0.6444,0.9933,1.0000,0.522190,0.123539,0.092655,0.169867,0.262521,0.7500,1.3750,0.7772,0.9541,0.6631,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8939,D,0.7209,0.8146,1.1720,0.165556,0.5000,0.0067,5.22,0.000000,1.0000,0.8744,0.0,-1.0,-0.123539,0.219116,0.165763,1
DASHUSDT,1440,1,0.6288,0.9933,1.0000,33.830002,0.099747,0.074810,0.137152,0.211962,0.7500,1.3750,0.8401,0.9266,0.5518,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8820,D,0.7129,0.9066,1.5224,0.182251,0.5000,0.0067,6.30,0.000000,1.0000,0.8708,1.0,1.0,0.074810,0.082176,0.058528,1
SOLUSDT,1440,1,0.6317,0.9933,1.0000,255.070007,0.092145,0.069109,0.126699,0.195808,0.7500,1.3750,0.7772,0.9034,0.6526,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8965,D,0.7046,0.8602,1.1909,0.149425,0.5000,0.0067,6.86,0.000000,1.0000,0.8671,0.0,-1.0,-0.092145,0.019681,0.093269,2
HBARUSDT,1440,1,0.6257,0.9933,1.0000,0.154450,0.162695,0.122021,0.223705,0.345727,0.7500,1.3750,0.7772,0.9344,0.6115,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8868,D,0.7056,0.8317,1.2708,0.164763,0.5000,0.0067,3.85,0.000000,1.0000,0.8675,0.0,-1.0,-0.162695,0.090774,0.184202,3
CRVUSDT,1440,1,0.6461,0.9933,1.0000,0.495000,0.141068,0.105801,0.193969,0.299770,0.7500,1.3750,0.8401,0.9309,0.6024,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8928,D,0.7236,0.9025,1.3945,0.174018,0.5000,0.0067,4.58,0.000000,1.0000,0.8756,1.0,1.0,0.105801,0.167677,0.056566,2
DOGEUSDT,1440,1,0.6478,0.9933,1.0000,0.430490,0.145328,0.108996,0.199826,0.308821,0.7500,1.3750,0.8401,0.9326,0.6068,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8936,D,0.7249,0.9009,1.3846,0.173810,0.5000,0.0067,4.46,0.000000,1.0000,0.8762,0.0,-1.0,-0.145328,0.053590,0.152547,3
BTCUSDT,1440,1,0.6076,0.9933,1.0000,97725.500000,0.055707,0.041780,0.076598,0.118378,0.7500,1.3750,0.7772,0.8297,0.6218,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8962,D,0.6780,0.9367,1.2499,0.130012,0.5000,0.0067,10.91,0.000000,1.0000,0.8551,0.0,-1.0,-0.055707,0.013031,0.070187,3
TRXUSDT,1440,1,0.6180,0.9933,1.0000,0.212180,0.065589,0.049192,0.090185,0.139376,0.7500,1.3750,0.7772,0.9265,0.5908,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8835,D,0.6995,0.8388,1.3153,0.165202,0.5000,0.0067,9.42,0.000000,1.0000,0.8648,0.0,-1.0,-0.065589,0.024979,0.087049,2
ETHUSDT,1440,1,0.6346,0.9933,1.0000,3396.330078,0.080160,0.060120,0.110220,0.170340,0.7500,1.3750,0.7772,0.9121,0.6568,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8965,D,0.7078,0.8521,1.1832,0.151868,0.5000,0.0067,7.92,0.000000,1.0000,0.8685,1.0,1.0,0.060120,0.085878,0.041851,4
COMPUSDT,1440,1,0.6119,0.9933,1.0000,64.010002,0.121356,0.091017,0.166864,0.257881,0.7500,1.3750,0.7142,0.9551,0.6410,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8789,D,0.6962,0.7478,1.1142,0.164874,0.5000,0.0067,5.04,0.000000,1.0000,0.8633,1.0,1.0,0.091017,0.137947,0.026558,1
LTCUSDT,1440,1,0.6799,0.9933,1.0000,99.589996,0.110704,0.083028,0.152218,0.235246,0.7500,1.3750,0.8401,0.9650,0.6917,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9065,C,0.7501,0.8706,1.2146,0.173366,0.5000,0.0067,6.14,0.000000,1.0000,0.8875,0.0,-1.0,-0.110704,0.036851,0.116377,3
DASHUSDT,1440,1,0.6461,0.9933,1.0000,34.250000,0.107369,0.080527,0.147633,0.228160,0.7500,1.3750,0.8401,0.9395,0.5970,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8911,D,0.7251,0.8942,1.4072,0.177589,0.5000,0.0067,6.02,0.000000,1.0000,0.8763,1.0,1.0,0.080527,0.127591,0.096350,3
LTCUSDT,1440,1,0.6497,0.9933,1.0000,97.000000,0.119373,0.089530,0.164138,0.253668,0.7500,1.3750,0.7772,0.9599,0.6784,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8957,D,0.7254,0.8096,1.1455,0.166308,0.5000,0.0067,5.44,0.000000,1.0000,0.8764,1.0,3.0,0.253668,0.260619,0.092784,7
BCHUSDT,1440,1,0.6457,0.9933,1.0000,515.159973,0.131777,0.098833,0.181194,0.280027,0.7500,1.3750,0.7772,0.9365,0.6800,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8979,D,0.7191,0.8299,1.1429,0.158176,0.5000,0.0067,4.90,0.000000,1.0000,0.8736,1.0,1.0,0.098833,0.150128,0.086342,9
ETHUSDT,1440,1,0.6090,0.9933,1.0000,3362.979980,0.080967,0.060725,0.111330,0.172055,0.7500,1.3750,0.7772,0.8511,0.6109,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8931,D,0.6820,0.9131,1.2721,0.137654,0.5000,0.0067,7.52,0.000000,1.0000,0.8569,1.0,1.0,0.060725,0.096646,0.032349,3
HBARUSDT,1440,1,0.6126,0.9933,1.0000,0.147080,0.183835,0.137876,0.252773,0.390650,0.7500,1.3750,0.8401,0.8284,0.5690,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8899,D,0.6884,1.0142,1.4764,0.151895,0.5000,0.0067,3.33,0.000000,1.0000,0.8598,1.0,2.0,0.252773,0.270737,0.143323,5
DOGEUSDT,1440,1,0.5876,0.9933,1.0000,0.430460,0.149389,0.112042,0.205410,0.317451,0.7500,1.3750,0.8401,0.7667,0.5392,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8831,D,0.6654,1.0957,1.5579,0.144915,0.5000,0.0067,3.93,0.000000,1.0000,0.8494,0.0,-1.0,-0.149389,0.017377,0.152488,2
COMPUSDT,1440,1,0.6241,0.9933,1.0000,67.209999,0.125228,0.093921,0.172188,0.266109,0.7500,1.3750,0.7142,0.9652,0.6800,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8834,D,0.7065,0.7399,1.0502,0.165874,0.5000,0.0067,4.98,0.000000,1.0000,0.8679,1.0,1.0,0.093921,0.100283,0.079750,3
CRVUSDT,1440,1,0.6453,0.9933,1.0000,0.509000,0.142657,0.106993,0.196153,0.303146,0.7500,1.3750,0.8401,0.9245,0.6043,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8936,D,0.7222,0.9087,1.3903,0.171763,0.5000,0.0067,4.52,0.000000,1.0000,0.8750,1.0,1.0,0.106993,0.135560,0.056974,1
ETHUSDT,1440,1,0.6504,0.9933,1.0000,3416.919922,0.082290,0.061718,0.113149,0.174867,0.7500,1.3750,0.7772,0.9607,0.6805,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8959,D,0.7260,0.8090,1.1421,0.166424,0.5000,0.0067,7.90,0.000000,1.0000,0.8767,1.0,1.0,0.061718,0.079335,0.047625,2
COMPUSDT,1440,1,0.6321,0.9933,1.0000,67.440002,0.125732,0.094299,0.172881,0.267180,0.7500,1.3750,0.7142,0.9714,0.7079,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8860,D,0.7135,0.7352,1.0088,0.167146,0.5000,0.0067,5.03,0.000000,1.0000,0.8711,1.0,1.0,0.094299,0.096530,0.082889,2
CRVUSDT,1440,1,0.6485,0.9933,1.0000,0.518000,0.151787,0.113840,0.208708,0.322548,0.7500,1.3750,0.8401,0.9332,0.6085,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8939,D,0.7254,0.9002,1.3807,0.173732,0.5000,0.0067,4.27,0.000000,1.0000,0.8764,1.0,3.0,0.322548,0.343629,0.098456,5
XLMUSDT,1440,1,0.7283,0.9933,1.0000,0.438760,0.208771,0.450930,0.452930,0.454930,2.1599,2.1695,0.8401,0.9260,0.5895,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0118,C,0.7198,0.9072,1.4251,0.174743,0.5000,0.0067,3.49,0.000000,1.0000,0.8739,0.0,-1.0,-0.208771,0.382419,0.288176,24
ETHUSDT,1440,1,0.6440,0.9933,1.0000,3327.169922,0.085713,0.064285,0.117855,0.182140,0.7500,1.3750,0.7772,0.9537,0.6621,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8938,D,0.7206,0.8149,1.1738,0.165514,0.5000,0.0067,7.51,0.000000,1.0000,0.8742,1.0,1.0,0.064285,0.108450,0.006663,1
ETHUSDT,1440,1,0.6551,0.9933,1.0000,3655.879883,0.084407,0.063305,0.116060,0.179365,0.7500,1.3750,0.7772,0.9659,0.6940,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8973,D,0.7300,0.8046,1.1198,0.167310,0.5000,0.0067,7.76,0.000000,1.0000,0.8785,1.0,1.0,0.063305,0.064313,0.042088,7
ETCUSDT,1440,1,0.6367,0.9933,1.0000,32.935001,0.130192,0.097644,0.179014,0.276658,0.7500,1.3750,0.7772,0.9458,0.6414,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8912,D,0.7144,0.8217,1.2116,0.164895,0.5000,0.0067,4.89,0.000000,1.0000,0.8715,1.0,2.0,0.179014,0.183118,0.061667,7
COMPUSDT,1440,1,0.6500,0.9933,1.0000,73.550003,0.124594,0.093445,0.171316,0.264761,0.7500,1.3750,0.7772,0.9469,0.6886,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8983,D,0.7236,0.8207,1.1286,0.161144,0.5000,0.0067,5.22,0.000000,1.0000,0.8756,1.0,1.0,0.093445,0.148062,0.080354,5
DASHUSDT,1440,1,0.6749,0.9933,1.0000,38.180000,0.114325,0.085744,0.157197,0.242941,0.7500,1.3750,0.8401,0.9617,0.6765,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9043,C,0.7463,0.8735,1.2419,0.173739,0.5000,0.0067,5.90,0.000000,1.0000,0.8858,1.0,2.0,0.157197,0.228130,0.077528,4
UNIUSDT,1440,1,0.6621,0.9933,1.0000,13.542000,0.135042,0.101281,0.185683,0.286964,0.7500,1.3750,0.8401,0.9467,0.6437,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8998,D,0.7359,0.8874,1.3051,0.172762,0.5000,0.0067,4.90,0.000000,1.0000,0.8811,1.0,1.0,0.101281,0.134175,0.090238,6
ARBUSDT,1440,1,0.5882,0.9933,1.0000,0.968300,0.137112,0.102834,0.188529,0.291363,0.7500,1.3750,0.7142,0.9106,0.5841,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8740,D,0.6730,0.7843,1.2226,0.154823,0.5000,0.0067,4.29,0.000000,1.0000,0.8528,1.0,1.0,0.102834,0.122999,0.083445,6
DASHUSDT,1440,1,0.6062,0.9933,1.0000,36.900002,0.118606,0.088955,0.163084,0.252039,0.7500,1.3750,0.7772,0.8458,0.6049,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8923,D,0.6793,0.9188,1.2847,0.136895,0.5000,0.0067,5.11,0.000000,1.0000,0.8557,1.0,1.0,0.088955,0.096206,0.045528,2
COMPUSDT,1440,1,0.6455,0.9933,1.0000,72.620003,0.128995,0.096746,0.177367,0.274113,0.7500,1.3750,0.7772,0.9360,0.6796,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8979,D,0.7189,0.8303,1.1436,0.158044,0.5000,0.0067,5.00,0.000000,1.0000,0.8735,1.0,1.0,0.096746,0.162765,0.037455,4
ETHUSDT,1440,1,0.6199,0.9933,1.0000,3581.580078,0.084258,0.063193,0.115855,0.179048,0.7500,1.3750,0.7772,0.8763,0.6301,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8948,D,0.6927,0.8868,1.2333,0.143058,0.5000,0.0067,7.36,0.000000,1.0000,0.8617,1.0,1.0,0.063193,0.086392,0.022216,6
HBARUSDT,1440,1,0.5972,0.9933,1.0000,0.178040,0.164447,0.123335,0.226115,0.349450,0.7500,1.3750,0.8401,0.7850,0.5544,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8869,D,0.6734,1.0702,1.5154,0.145281,0.5000,0.0067,3.63,0.000000,1.0000,0.8530,1.0,2.0,0.226115,0.241856,0.079533,2
COMPUSDT,1440,1,0.6030,0.9933,1.0000,70.699997,0.127398,0.095549,0.175172,0.270721,0.7500,1.3750,0.7772,0.8390,0.5992,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8916,D,0.6763,0.9263,1.2971,0.135687,0.5000,0.0067,4.73,0.000000,1.0000,0.8543,1.0,2.0,0.175172,0.194342,0.011315,3
CRVUSDT,1440,1,0.5661,0.9933,1.0000,0.542000,0.148916,0.111687,0.204759,0.316446,0.7500,1.3750,0.8401,0.7269,0.5062,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8738,D,0.6479,1.1558,1.6596,0.145814,0.5000,0.0067,3.80,0.000000,1.0000,0.8416,1.0,2.0,0.204759,0.284133,0.012915,1
ENAUSDT,1440,1,0.5852,0.9933,1.0000,0.843000,0.157868,0.118401,0.217068,0.335469,0.7500,1.3750,0.8401,0.7622,0.5355,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8821,D,0.6634,1.1022,1.5689,0.144900,0.5000,0.0067,3.71,0.000000,1.0000,0.8485,1.0,1.0,0.118401,0.150178,0.113286,4
